img_name,Head_x,Head_y,LShoulder_x,LShoulder_y,RShoulder_x,RShoulder_y,LElbow_x,LElbow_y,RElbow_x,RElbow_y,LWrist_x,LWrist_y,RWrist_x,RWrist_y,LHip_x,LHip_y,RHip_x,RHip_y,LKnee_x,LKnee_y,Rknee_x,Rknee_y,LAnkle_x,LAnkle_y,RAnkle_x,RAnkle_y,Neck_x,Neck_y,Hip_x,Hip_y
000010.jpg,946.0919708416396,812.4642023092345,1025.6844609153245,926.9114951981664,1040.4379956364455,894.2322845554104,1021.0813478972301,1096.871041732979,1044.154696377887,1033.070281421881,981.4238147020756,1217.0814247247126,999.8259669771803,1133.765924667215,1034.617109641702,1201.8639258202036,1046.2037581871568,1168.93705393819,1061.184104702714,1384.2021975485593,1061.288100631517,1357.4819638061726,1087.7913680280524,1554.4587240286182,1088.877519168366,1535.6674920448515,1023.3637045111473,856.924294725625,1045.0479891716316,1175.757818366001
000011.jpg,946.0913329956775,811.6918713474696,1029.1039092049584,926.5642906100431,1036.9242583989596,895.2171189625262,1031.8114885727073,1096.7913550736748,1049.640164070695,1032.0222092467059,994.9253550572156,1218.8710555766008,1014.6307088976135,1145.0727447596473,1033.108511688831,1198.886810530269,1041.5990020770626,1165.109900143351,1057.7182802536965,1382.8471073392238,1063.6101587315115,1358.4849275190452,1087.965319428768,1555.2086736535355,1088.1620985795241,1537.1073967476668,1025.8975500639754,858.5165375510272,1043.4909619376754,1174.6576844562533
000012.jpg,947.1494602936992,810.3112839118739,1026.7654031267048,928.44832449082,1039.5513871258743,894.961576269595,1034.1712548308747,1090.8079520672104,1052.8112963464762,1030.4239110442186,1005.0610534358683,1216.8785159919535,1023.7593220182529,1144.982715910484,1030.90786009496,1200.1991388547283,1040.7728052561627,1165.0444774481184,1060.3254038303353,1385.9144292216117,1061.4591913088436,1357.8234928563086,1087.556332030494,1552.779733419304,1085.2062099648049,1539.2980358742375,1024.6568374198312,855.21624062028,1040.6675567578466,1175.3985063373161
000013.jpg,945.0820566806482,812.1631093628132,1024.5473169050283,928.5659186014497,1039.0952111601864,892.8091237946782,1038.2326791494822,1090.0485947950194,1053.294276162651,1030.7602769558027,1010.8026610419854,1214.5081937550165,1030.1090752142327,1143.1872216995798,1025.7627337730473,1197.52321249512,1040.3575052882018,1162.5015864178417,1055.765016786239,1385.2119861934445,1063.2600371105286,1358.9095473730845,1087.4180305297446,1552.1613195932514,1090.0770849611602,1538.6759941358212,1024.9201739954906,856.9570020466523,1040.4308701224868,1171.8011283093988
000014.jpg,940.4541913819493,809.9657599206686,1027.1402265476936,928.565005355731,1038.2009978862227,893.4711566920658,1047.31796299894,1088.415208530673,1053.7396545754732,1031.5098760832577,1021.7461773745288,1213.2440158235977,1030.7482675383528,1144.6369544206993,1028.3568878069314,1197.597153639851,1041.5299364304394,1163.5562892078378,1059.5636064123776,1383.3986759169388,1064.323204738528,1357.424569285432,1088.0465443141115,1551.7084738366723,1083.8385428100607,1538.3625281504546,1023.2141394270368,855.7491032592163,1038.8693460624793,1172.6846272886987
000015.jpg,942.6514644922487,808.3747399325189,1026.9046597343493,924.377693897201,1038.4333963178715,893.1252542350792,1049.8590262164835,1085.9068160904753,1057.1044881225234,1031.90645343379,1024.5037920972766,1209.8006253780927,1038.1296742804618,1144.6141016231413,1032.9723987040318,1195.459811277301,1041.7758805031294,1160.3979583058504,1058.0573525199623,1383.022773779604,1064.530560108335,1356.159000443767,1086.5556263461758,1553.1678552586004,1084.700192861198,1540.9868034804574,1019.1137333628266,854.5794729721487,1041.6417861392356,1170.109743567596
000016.jpg,938.4668561161496,810.5138955111003,1029.3059771930664,925.3153696493226,1038.5566763306063,893.1413871781427,1047.3675965372006,1086.098613044343,1060.8158585185924,1030.1716137301191,1025.387059334835,1216.2106693088379,1037.9102398211508,1144.307605836437,1029.4614953685232,1197.2715968147343,1043.0197576049982,1162.789738376897,1057.5553166371753,1382.8210218741654,1064.9206099933713,1358.470457952578,1087.573855595956,1552.7419359879711,1088.3713449529382,1540.2588958729928,1025.6864237398115,856.3517809602442,1039.1235560123869,1173.0916121028251
000017.jpg,937.8436361652901,811.4514313774433,1029.361367460526,925.3155305440137,1038.4097976082837,893.5167034421363,1047.9043929497564,1086.767552214435,1057.1283098905656,1032.321151976455,1022.6800547203075,1215.3721588780713,1037.1496739723198,1144.5895622608853,1032.2030067041474,1197.6740945493154,1038.5489863736193,1163.943491264654,1059.1240804535814,1383.859957510282,1063.8628821742798,1356.9211407784485,1088.1198786163109,1553.0961202608203,1083.0664821121543,1539.8557926377252,1025.6139226326134,856.2057729865729,1039.2654978066994,1173.0400309289453
000018.jpg,944.3550574150515,810.4908178026044,1030.731823478977,925.8957478950209,1036.0265041335706,892.003149547848,1049.9933825509806,1088.0804246791547,1055.8469432628026,1029.967869528613,1023.997184050554,1212.9761554211102,1041.4574481328746,1144.2816571237902,1023.9924210553179,1197.4539145744825,1045.4459989638121,1162.8268896864956,1058.7319045000029,1382.3391485955574,1063.3144232939082,1357.6839884484898,1088.4947881600144,1552.6085737869525,1084.0981785399329,1540.570384015917,1025.2827868965076,855.8954629075253,1040.6558769262035,1172.091290840879
000019.jpg,941.5740334657008,812.9785398237469,1030.3897852555897,926.9475015797519,1037.8411840751012,891.8699312110435,1047.2031026474126,1087.0293837857675,1057.3025746017688,1028.136496562949,1023.4379510997447,1212.0299443761282,1041.1956463578074,1142.3780867247901,1030.7586848555989,1196.2044335009425,1044.256454535627,1162.294665848708,1059.4547574053877,1383.5335493082812,1063.2789580757874,1356.911917843594,1088.9103868021593,1555.5440187010638,1085.5696932234782,1538.6845616274368,1023.0035967687272,857.2049645152373,1040.4232716032234,1172.0080917340033
000020.jpg,944.236344591754,809.9679741281465,1028.3895053250071,926.536205279439,1037.803956186578,889.6814867202382,1042.99124124065,1086.95272662488,1051.3210104716945,1032.8772825691212,1023.1263705767071,1211.2777250492554,1037.1468354735428,1145.637141588921,1031.0938654814336,1197.5059807251853,1039.8244000630361,1164.5843743575003,1060.9892004166263,1383.0201642960435,1064.3316570506936,1358.5276088431176,1088.7235135528667,1553.0294131529984,1085.7981058935518,1539.7317916132718,1025.4460186941149,856.9449081268162,1040.292517499092,1173.7062278483015
000021.jpg,939.5536314028686,814.1661474459005,1030.2134310100316,927.8431280166736,1037.8824421351187,890.3867454623388,1043.1261094807953,1086.9697819235557,1050.6672299273457,1034.5798003078392,1021.0290215364082,1211.4830935407701,1037.6781450189476,1148.5275273660636,1031.106544945065,1197.5634750705742,1042.9487098257898,1164.5011311492829,1060.5741190154372,1382.782068386886,1063.1909973873157,1358.5995430856906,1089.0002832862006,1553.764052377337,1087.9053443905198,1538.4752138360811,1025.1282379124077,854.3577255424917,1040.0934468216606,1174.7115422427487
000022.jpg,940.5528572087421,810.3969818051661,1032.028589615413,927.4071776104837,1039.3345357717078,893.338679754368,1046.7836539686875,1087.6608751718052,1050.6021587367388,1037.0946577852117,1021.761631917861,1214.7109547081955,1031.645108951701,1153.834689256487,1031.1206001304554,1195.8532042945726,1042.2907264508094,1162.2866024609182,1060.2366587515876,1381.1239778057973,1063.5808033907701,1357.881081851315,1088.0639842979779,1551.8827333736112,1086.1301118291603,1540.158218481081,1024.7542381959433,855.9568179992805,1042.4289225918287,1172.0527447391182
000023.jpg,941.2564575130507,812.6287988532191,1030.4873398274117,926.1015110311472,1036.2552625196781,891.8936172971487,1047.0170173775155,1088.5822529731197,1049.845904902836,1032.4218539569695,1026.8354165474564,1211.574725388141,1036.4443414357822,1146.3948014983723,1031.3586225537103,1196.7641172052658,1043.2331247025818,1161.314505343258,1062.6611661279685,1382.7230458155595,1064.2903170072207,1358.0174436758437,1089.592061447991,1553.5088722268013,1086.487129885664,1537.6614924243245,1025.1420873771528,855.6887733688134,1040.7024998258248,1171.0307733025431
000024.jpg,939.215499293638,809.9740528789097,1026.6516805962074,927.103603478955,1039.3094142771529,891.5382297229329,1044.3266834435296,1091.696227310237,1052.3417436614438,1034.9439852695823,1026.1739947552305,1211.7067263085678,1035.642097761737,1153.0450018126173,1031.0712028156267,1196.0231879563798,1043.1363446899236,1163.6268674996697,1058.2455092615628,1381.3487390011326,1063.4677847004739,1357.8787640520925,1087.9133193830542,1551.7313303013982,1086.7801388164796,1536.494188199777,1024.9124568984182,856.5537707442497,1040.619818286524,1172.4751792483012
000025.jpg,939.0577317578455,809.155150198628,1028.484672232683,927.2049794079242,1034.3940043187288,890.2774481439336,1047.2292916841884,1087.5598228588933,1055.2044204466263,1029.4410696254415,1027.0014742421668,1213.1527536759463,1035.478376488891,1159.37143017701,1031.6248305087042,1195.9902912601185,1043.3637272015974,1163.1726676801816,1059.1408466279997,1380.8723653326172,1062.7465133582855,1355.1709837867702,1088.8562042079614,1552.525744239685,1085.8285505421723,1536.6991006442622,1025.0576077988508,856.0912061358081,1040.887165432664,1173.1706624583546
000026.jpg,943.0320550800325,811.3129594701358,1028.777229639062,928.9344380419456,1038.040955610709,894.5022864704497,1051.4115858470172,1085.1478748358243,1057.193794767764,1032.4036331855566,1028.7484685012166,1214.957818372825,1035.4849641864168,1145.735652598348,1031.6892422967433,1198.4810254681088,1043.2970604609686,1161.96813745783,1060.351944515918,1383.6011327037302,1062.713302745973,1355.7832950854543,1090.6784695597223,1554.3549696779248,1086.8090247151224,1537.9401030501267,1025.0999637301609,856.1736972178849,1040.733278233115,1174.1771358212802
000027.jpg,947.0128617201993,808.2295532688127,1028.4672463271027,927.9133340144293,1037.736511809986,891.9887688435253,1046.9493881303795,1086.3749508542487,1052.5971243547444,1034.833200099962,1023.3356461444588,1211.9607382197958,1037.030614392656,1151.5568590547134,1031.228169611567,1196.338568302246,1042.6826067575698,1162.992961104124,1060.2359269456688,1383.3153224599287,1063.2434532669874,1357.592819604549,1090.1103125841128,1553.6742249579645,1087.7774378640884,1537.8704160542834,1024.9087066969032,855.4981520408423,1040.5496970246943,1173.5451080517716
000028.jpg,942.6450325973439,808.4802612760557,1030.7202693821,927.7813818562252,1036.1552547685312,892.7111980943396,1046.3426147735768,1085.2149834177158,1050.4837499825012,1033.6847108415263,1024.1966919522627,1211.6014331154577,1037.7579672847828,1144.5155213862763,1031.0702360413552,1196.094928162533,1041.9539170474347,1158.6252622644174,1057.506982827487,1382.9428194166883,1063.2852113367853,1356.7818021571256,1089.8751018801622,1553.7730827085431,1086.0757737627443,1536.9427041868378,1025.420423368608,855.6629558091217,1040.497141243721,1172.5535983297725
000029.jpg,939.1148019819518,809.282047749355,1031.0817353050816,927.5765704722083,1035.0019200514,892.4616018634632,1047.886487832191,1087.4813124984412,1047.5285565803495,1034.122339703822,1024.7085978765801,1212.4959385601958,1031.2418947952003,1147.7013653778488,1024.0418787574424,1199.8356759130777,1041.7278364080992,1160.9751613236208,1062.594101338021,1383.6282816354408,1063.7818966893715,1359.2289231095604,1091.0109742924035,1554.1979162050084,1086.1578628509621,1536.3355180888848,1025.6444676698613,854.6283255520024,1040.453255996686,1173.059205977846
000030.jpg,944.0326281609385,810.0347143203458,1030.230307821472,928.5711306596276,1036.0950290551432,892.9347849217737,1046.8392918800728,1084.862018173502,1051.1964040782188,1032.8514613934194,1023.3111645170534,1213.310360138189,1030.7756614876753,1147.486478386843,1024.2398682405326,1200.0265140820352,1041.1805250089892,1162.0178501120033,1061.5417727524234,1383.2317372018385,1063.9404573677914,1359.3235137931915,1089.7534518986333,1552.9087301243385,1086.3967104991257,1538.970386234855,1025.3765702786943,856.0915294641305,1040.717893038463,1173.403989542366
000031.jpg,940.6431334957206,809.5719959923382,1032.6932402516743,928.799502502989,1040.2425034949995,892.0840778746184,1048.5211042849533,1085.8524092208431,1052.8801386558675,1032.5637210987986,1024.334700649956,1214.4471323149826,1036.257234515584,1155.857695326546,1031.920154454233,1196.4144455681808,1043.4232028849665,1162.9341902153128,1064.4748585499676,1382.0859301273197,1064.3326037203217,1357.1844453751949,1091.1421569112736,1554.1956458080551,1086.7178148944083,1538.5416493058456,1025.3988731066934,856.6932693958515,1042.6148731816859,1172.2628128957604
000032.jpg,945.1344827801558,810.0384311615386,1032.522893549974,925.896973413968,1037.907259750961,891.4643728765633,1048.3548197656914,1086.0958933292698,1052.3608764664339,1034.5687844784145,1025.4369760834957,1213.156291675094,1032.489208633475,1154.7429156829887,1031.8804880317946,1197.9007515063108,1042.932904454663,1163.8281180050406,1059.3760645613534,1381.802037117749,1064.1027659887686,1358.5192102362928,1090.4298025449878,1554.1532836635772,1085.0531521701078,1538.035355378135,1025.330617927523,857.7326619728678,1042.7517263909378,1172.7499233116637
000033.jpg,946.1100278584365,807.1985478191529,1030.9713984394127,928.7102036594721,1036.3788877827985,892.5486971323364,1051.8049069610618,1087.9522105253627,1053.8773451678255,1033.484603463565,1025.1887655275277,1214.7917090968926,1034.866614616378,1151.9755244773278,1035.5436587514748,1198.2938887519222,1042.3626173898822,1163.5550080562534,1060.3066640472116,1383.677901035598,1063.8672133592459,1358.2613090301938,1090.0124559424942,1552.7037866266846,1085.80746944099,1535.9714012867473,1025.276462914061,855.6415643611394,1040.644570565016,1173.5146731456575
000034.jpg,943.608642497076,810.337828292457,1031.8096235771293,927.7516114341834,1038.5573414996184,892.7115758872819,1048.2855727375052,1086.601548837254,1051.8101729352222,1034.8395757304836,1025.733896529918,1214.114656716813,1036.7904083291028,1149.807960399584,1033.3267199862535,1198.267784510751,1043.491868703347,1163.0657494718755,1059.260985159524,1385.4609589673212,1063.4738673528568,1357.4778619705764,1089.9684472908593,1553.5232247034123,1087.7911663854939,1538.2727213515325,1026.1087555042138,854.3619991084579,1041.6176707937786,1174.3099863197174
000035.jpg,943.2633527188334,810.0791234651698,1031.1473539154242,927.7214925493753,1038.9222634304772,891.6584746403516,1045.230495926878,1086.6782707310722,1048.385521788983,1029.451642298439,1026.6379612575074,1214.4378113167365,1036.8155316006305,1152.32070722458,1032.8431180733712,1200.0152690544912,1043.505335580099,1164.7023801897494,1059.2031737916382,1384.5955345220182,1065.0099632001481,1357.8312019781267,1089.825187247433,1552.8375879626813,1087.2424106878784,1537.0742175203159,1023.8742008559831,854.7285554614057,1045.847532871652,1174.3709920293823
000036.jpg,944.1620607676864,809.467865602752,1029.2334429044279,926.7638956617326,1036.1727265010973,893.8055195198242,1043.0971788811403,1086.0579852812623,1049.0355476774153,1030.650470637644,1024.468055416546,1217.566884177647,1036.9146720261028,1148.064927591408,1025.7265897430248,1201.4899146365926,1043.8566501893717,1161.887123261111,1058.1389873104295,1383.5276847462026,1062.4295770960175,1360.1063073520088,1085.6523059879707,1553.581934333808,1085.9641584457818,1537.6972737853182,1023.4970797206415,854.7314285103498,1046.9095413991565,1174.2396580760442
000037.jpg,944.2591787907504,809.6705423604294,1029.2052458328053,926.4535569168472,1038.5495757231677,892.5659862669168,1042.0322478271994,1082.9537283506588,1043.5582933193773,1030.7261596572782,1020.2482063279456,1217.5126337610825,1035.9056363690036,1145.5014736487933,1028.747087706242,1203.1763873902953,1045.705095947889,1163.5753304368661,1059.226316604294,1383.5288407390933,1062.3295171777452,1360.7200813614534,1088.9398256982302,1553.1788473539998,1083.67804958787,1535.7304192928527,1021.9659279997011,855.7945070927292,1046.6956231020113,1175.2493018130508
000038.jpg,944.5602239120219,810.7883054064699,1032.5452089868702,926.5765305174538,1035.0554940653249,892.6132017151695,1043.430292126095,1088.6904366915664,1035.9511522498929,1034.723322412135,1021.7200003415455,1214.436299518043,1034.1866095623395,1148.6205503853587,1044.9567427562895,1203.0009136446497,1048.810241107405,1163.2900621408296,1061.4062840854417,1383.2260480043549,1062.3664212689373,1359.3817660282473,1087.5838647317821,1553.6500055805932,1089.2490993205074,1536.691863335264,1020.6464949685371,853.9612513169178,1049.9124257949807,1176.2100494962672
000039.jpg,942.8647933141273,808.6926584832229,1028.1327091553514,923.7464684802347,1036.142939021929,893.2722873985182,1038.8676648433043,1089.7450446757014,1032.9287034531146,1032.6083033862265,1019.598821458019,1219.3478063308617,1035.5003164429388,1147.9760932421157,1045.281872908936,1202.091494218937,1052.9554978204849,1163.3056919957837,1060.1675238845207,1382.3989341119598,1059.005745692083,1360.8593151955333,1085.7841055045178,1552.2320709666585,1087.083837746468,1538.032977411472,1021.7882097601995,855.3730397747154,1053.6311091985417,1173.4556899256775
000040.jpg,939.9625885190522,807.666740868732,1030.83124721214,923.344954456435,1030.4729141154573,889.6818112162297,1032.9061844906364,1087.3246475011226,1032.8436697186246,1029.5439287753736,1014.8932985002089,1219.9123582453233,1028.5115395702653,1135.2837998126722,1041.886395099706,1195.89741129831,1050.276210557566,1160.6034082490385,1054.310127101276,1385.544179207303,1058.2901459353845,1358.2658646272248,1085.8980294420066,1550.8077266036435,1083.847377242577,1537.6821659601576,1019.6144388216725,853.5150202756912,1055.9524023430624,1171.1506970256405
000041.jpg,938.9439013898563,807.7755159452721,1026.9408443508642,922.4356328676963,1027.8304325059714,890.4439359441806,1034.1122689523343,1091.0876700495046,1036.0496188529066,1028.7042967346504,1015.9008999386119,1222.3117155581256,1026.7688334315185,1123.7098679455005,1057.0747412999185,1196.5986525921257,1057.0888255349864,1158.564846655935,1055.4274368606318,1384.4027637836539,1055.5537509051946,1357.8462466680555,1084.9329232616617,1552.857274226109,1084.273961706336,1538.3882050512073,1016.1861860115771,852.9712713312439,1058.566837090221,1170.3744929230754
000042.jpg,937.5953497633225,808.1516160968838,1024.320949008564,922.5170739056592,1027.5908246242466,892.1848048659522,1027.5622479872807,1084.4329963414211,1032.092905915067,1013.5558337803803,1007.5060049358798,1222.8112601803473,1021.3256675196051,1110.0682449921478,1052.6014468544256,1197.6669821218836,1057.9831592551625,1157.090946833706,1049.7837162452695,1383.680723186556,1050.1176200475222,1356.3745058857871,1083.1959453225054,1553.8788764692147,1083.6041527859384,1537.5161934337932,1016.0931093213323,854.908108649514,1062.3897012348812,1170.2704354649527
000043.jpg,936.7065213510804,811.9234288050127,1023.5269843724197,928.8688581356704,1026.99495532569,893.4875721003029,1023.520432302487,1095.0930085524758,1026.6845701913617,1006.5686578152066,994.8649266376897,1223.7562227769738,1013.3758972222575,1094.0516493479047,1054.3343640992462,1199.4554746911913,1059.9911540956973,1161.832401572035,1043.8090753393712,1383.7980679223183,1045.1688738582818,1357.9990904065207,1084.1282589185032,1552.2793995496459,1083.527353018422,1536.0393301289837,1012.9723107754277,858.1019733008924,1065.7413437760358,1173.2338665102927
000044.jpg,935.2913108076323,813.4050681357945,1019.0751643216673,929.0913738841665,1024.7951070100962,895.0555082118761,1014.0561406401453,1086.1267139706229,1021.8678987409407,996.7822800768076,987.0380408536772,1222.4678400029966,1005.8554738939889,1071.6780771557562,1063.672885585222,1201.132055079703,1068.585159335334,1164.5210344413895,1038.1178309377403,1383.9292300676932,1043.164338725342,1358.7874728303634,1086.814839616554,1553.3236317428346,1084.4677942770725,1538.5778196638182,1010.9645897110237,860.8447008529897,1068.078286832364,1175.4868951717117
000045.jpg,933.4521793262934,820.9239446578487,1016.144765325444,934.3657862351167,1026.2456024074672,896.3621265609565,1007.0237524448776,1090.6329259937263,1018.7118302456307,986.9366456077114,977.6410954048154,1215.5227587311113,1000.6804747624666,1050.1480587860794,1068.0759599301994,1203.3339530359826,1072.654651081738,1167.6355219031775,1033.5460015751873,1383.2861970382785,1034.43990933074,1359.8917731827594,1082.4414280654835,1554.688994917972,1084.0174155230204,1539.0657384909741,1012.0455895311197,866.0160553658251,1073.6273165147084,1177.3689078598263
000046.jpg,929.2037180010038,827.2248789990954,1022.4301572765248,935.7226959959773,1024.9197637259147,900.0339837719893,1001.6187927019652,1084.0241524996716,1010.8000342929381,976.3293921359154,960.8189620665339,1206.1738313880458,991.9198500632427,1025.6198876458511,1069.558286419612,1205.3732356491234,1072.955641956444,1172.3536069679321,1029.099452883734,1384.9789906232631,1029.7889335379518,1366.0889624802123,1083.4180440214523,1557.2000793878651,1083.2182040712253,1538.4814942828968,1008.2837027833693,871.3454114967691,1075.4041740541452,1179.6937108036905
000047.jpg,928.8717948866332,831.6913154384803,1019.6086080248382,941.5160432696711,1025.8459593960365,905.1811348772884,993.7512410494204,1073.971912703532,1006.4445074104798,963.1825184749553,949.4543529846597,1190.8631429787702,984.2356441107983,994.9714681998087,1074.7789724473823,1207.5205817540332,1080.5274995530035,1174.6863640193876,1024.0615183633663,1387.7038891214206,1023.9896004701706,1364.665178077564,1082.6985821944033,1553.9260316709806,1081.350995395131,1538.6308234165836,1008.7088474948741,876.5333957999206,1080.3788251060002,1182.6213439349888
000048.jpg,931.4538040156641,840.8760203626878,1017.2567512706607,945.8906474401617,1022.1210689052874,911.1327671401611,990.3701427862663,1060.8222902988778,1000.7921891521428,949.797385540237,941.1014363396141,1166.9057557951044,977.4982920430506,965.3926147070846,1078.8050551046463,1215.9814527880924,1083.3419937881235,1180.740730843985,1016.6767215194869,1390.5010664234214,1019.45915011461,1367.0919672512587,1085.1693245041938,1555.564747600828,1081.8922105726929,1538.9893946406985,1008.5811019596599,883.983901488096,1081.9182348364457,1191.375834636167
000049.jpg,928.32374058003,848.6683176746031,1016.7581558094024,953.246385764067,1021.9120282051973,916.6715294697507,985.8544151428716,1050.3416946383072,987.0403485852192,937.4872410784645,929.6465025407664,1142.128656736068,973.2582441529742,936.17676059988,1085.3424563355109,1222.657275259757,1085.489679464161,1190.7762735172148,1009.2503459689295,1394.819905320634,1014.5566736871374,1370.1711885216544,1085.027014633456,1556.021077760664,1083.9101142946981,1540.01788887795,1007.4448139186698,891.6435682357738,1087.7279616308876,1197.3228069571899
000050.jpg,925.225221187593,859.4155452613367,1019.5880852662633,962.0431014070232,1023.052097088114,919.4174569747997,987.3930499058653,1046.871879621103,992.5795687977688,921.2698935979007,919.4440991064159,1111.9790121760168,964.117200989584,904.7479038723931,1086.9862529503864,1232.8625520906835,1089.4503754900065,1195.3928664933715,1008.5925700774851,1394.1283139017469,1008.780678734586,1372.5386410713477,1080.5428808674444,1555.7238006321165,1082.3462761694354,1539.713669795355,1008.4817929950276,899.6102641625758,1087.5369868433982,1205.5657795174507
